id,original_title,cast,director,keywords,genres
337958,Last Cab to Darwin,Michael Caton|Jacki Weaver|Emma Hamilton|Ningali Lawford|Brian Taylor,Jeremy Sims,suicide|taxi|australia|cancer|doctor,Comedy|Drama|Romance
333674,Intruders,Beth Riesgraf|Martin Starr|Jack Kesy|Rory Culkin|Leticia Jimenez,Adam Schindler,agoraphobia,Drama|Thriller|Horror
301728,Infini,Daniel MacPherson|Grace Huang|Luke Hemsworth|Bren Foster|Luke Ford,Shane Abbess,mind control|rescue|search|plague|mining accident,Horror|Science Fiction|Thriller
366018,A Christmas Melody,Lacey Chabert|Mariah Carey|Brennan Elliott|Kathy Najimy|Kevin Chamberlin,Mariah Carey,christmas,Romance|Music|TV Movie|Comedy
256030,Muck,Lachlan Buchanan|Puja Mohindra|Bryce Draper|Stephanie Danielsen|Laura Jacobs,Steve Wolsh,female nudity|shower|ax|swamp|murder,Horror
356149,Robert the Doll,Lee Bane|Megan Lockhurst|Flynn Allen|Suzie Frances Garton|Judith Haley,Andrew Jones,based on true story|evil doll|haunting|possessed,Horror
300666,Bravetown,Josh Duhamel|Maria Bello|Laura Dern|Katrina Norman|Lucas Till,Daniel Duran,father-son relationship|small town|dance|music|grief,Drama|Music
347642,Bite,Elma Begovic|Annette Wozniak|Jordan Gray|Lawrene Denkers|Denise Yuen,Chad Archibald,,Horror
373558,Taylor Swift: The 1989 World Tour - Live,Taylor Swift|Ellen DeGeneres|Cara Delevingne|Lena Dunham|Selena Gomez,Jonas Ã…kerlund,pop culture|pop singer|pop star|music|concert,Documentary|Music
367326,Cosmic Scrat-tastrophe,Chris Wedge|Ray Romano|John Leguizamo|Denis Leary,Mike Thurmeier|Galen T. Chu,,Science Fiction|Comedy|Animation|Family
329205,Ghoul,Jennifer Armour|Jeremy Isabella|Paus S. Tracey,Petr JÃ¡kl Jr.,ukraine|serial killer|ghost|seance|pseudo documentary,Thriller|Horror
386501,Waffle Street,James Lafferty|Danny Glover|Julie Gonzalo|Dale Dickey|Marshall Bell,Eshom Nelms|Ian Nelms,,Drama|Comedy
321769,Deep Web,Gavin Andresen|Ross Ulbricht|Cody Wilson|Keanu Reeves,Alex Winter,internet|crime|drug,Documentary
251471,A LEGO Brickumentary,Jason Bateman|Matthias Klie,Kief Davidson|Daniel Junge,pop culture|fan culture|documentary|toys,Documentary
174340,Richard Pryor: Omit the Logic,Mel Brooks|Dave Chappelle|Mike Epps|Whoopi Goldberg|Robin Williams,Marina Zenovich,comedian|documentary|taboo|richard pryor|woman director,Documentary
309298,Don Verdean,Sam Rockwell|Jemaine Clement|Amy Ryan|Danny McBride|Will Forte,Jared Hess,pastor|archaeologist|holy land,Comedy
285840,The Editor,Paz de la Huerta|Samantha Hill|Laurence R. Harvey|Adam Brooks|Matthew Kennedy,Adam Brooks|Matthew Kennedy,male nudity|female nudity|nudity|knife|police,Mystery|Horror|Comedy
308077,Nasty Baby,SebastiÃ¡n Silva|Tunde Adebimpe|Kristen Wiig|Reg E. Cathey|Mark Margolis,SebastiÃ¡n Silva,,Drama
321109,Bitter Lake,,Adam Curtis,manipulation|politics|war|control|fear,Documentary
341886,June,Casper Van Dien|Victoria Pratt|Addy Miller|Eddie Jemison|Aiden Flowers,L. Gustavo Cooper,exorcism|possession,Science Fiction|Horror
308024,The Overnight,Adam Scott|Taylor Schilling|Jason Schwartzman|Judith GodrÃ¨che|RJ Hermes,Patrick Brice,,Mystery|Comedy
356216,The Rise of the Krays,Kevin Leslie|Simon Cotton|Phil Dunster|Danny Midwinter|Nicola Stapleton,Zackary Adler,,Crime
311615,Smosh: The Movie,Anthony Padilla|Ian Hecox|Shane Dawson|Mark Edward Fischbach|Jillian Nelson,Alex Winter,defy media,Comedy|Action|Adventure
333873,Keepers of the Covenant: Making Exodus: Gods and Kings,Ridley Scott|Christian Bale|Joel Edgerton|Peter Chiang|Alberto Iglesias,Charles de Lauzirika,behind the scenes|making of,Documentary
362154,è§£æ•‘å´å…ˆç”Ÿ,Andy Lau|Wang Qian-Yuan|Cai Lu|Liu Ye|Wu Ruo-Fu,Ding Sheng,,Thriller|Crime
293941,The Quiet Hour,Dakota Blue Richards|Karl Davies|Jack McMullen|Brigitte Millar|Zeb Moore,StÃ©phanie Joalland,woman director,Drama|Science Fiction|Thriller
360203,Lost in the Sun,Josh Duhamel|Josh Wiggins|Lynn Collins|Emma Fuhrmann|Larry Jack Dotson,Trey Nelson,robbery,Action|Crime|Drama|Thriller
294132,Results,Cobie Smulders|Guy Pearce|Kevin Corrigan|Giovanni Ribisi|Brooklyn Decker,Andrew Bujalski,love triangle|trainers|client plans|business expansion,Comedy
301629,Addicted to Fresno,Judy Greer|Aubrey Plaza|Natasha Lyonne|Clea DuVall|Ron Livingston,Jamie Babbit,sister sister relationship|coverup|woman director|fresno california|accidental crime,Comedy
331592,Listening,Thomas Stroppel|Artie Ahr|Amber Marie Bollinger|Christine Haeberman|Steve Hanks,Khalil Sullins,secret|telepathy|technology|invention|government,Drama|Thriller|Science Fiction
342464,Jack of the Red Hearts,AnnaSophia Robb|Famke Janssen|Scott Cohen|Israel Broussard|Taylor Richardson,Janet Grillo,woman director,Drama|Family
332976,Absolution,Steven Seagal|Byron Mann|Josh Barnett|Adina Stetcu|Massimo Dobrovic,Keoni Waxman,,Thriller|Action|Adventure|Crime
367551,American Hero,Stephen Dorff|Eddie Griffin|Bill Billions|Jonathan Billions,Nick Love,,Action|Comedy|Science Fiction
353610,The Condemned 2,Wes Studi|Steven Michael Quezada|Monique Candelaria|Dylan Kenin|Alex Knight,Roel ReinÃ©,,Action
316410,Bound,Charisma Carpenter|Bryce Draper|Daniel Baldwin|Morgan Obenreder|Michael Monks,Jared Cohn,sex|bondage|nudity|seduction|bdsm,Thriller|Drama
106845,Re-Kill,Roger R. Cross|Scott Adkins|Daniella Alonso|Bruce Payne|Jesse Garcia,Valeri Milev,reality tv|conspiracy|zombies|zombie apocalypse,Horror|Science Fiction
339362,SuperBob,Brett Goldstein|Catherine Tate|Natalia Tena|Laura Haddock|Ruth Sheen,Jon Drever,,Action|Comedy|Romance
323966,A Hitman in London,Mickey Rourke|Daryl Hannah|Eric Roberts|Michael Madsen|Dominique Swain,Ara Paiaya,hitman|gangster|inner city,Crime|Action
354857,Regular Show: The Movie,J.G. Quintel|Mark Hamill|Sam Marin|William Salyers|David Koechner,J.G. Quintel,time travel|friendship,Comedy|TV Movie|Animation|Science Fiction
333653,If There Be Thorns,Heather Graham|Jason Lewis|Rachael Carpani|Mason Cook|Emily Tennant,Nancy Savoca,woman director,TV Movie|Drama
323366,Pod,Larry Fessenden|Lauren Ashley Carter|Brian Morvant|John Weselcouch|Dean Cates,Mickey Keating,,Thriller|Horror|Mystery
75861,To Write Love on Her Arms,Kat Dennings|Chad Michael Murray|Rupert Friend|Corbin Bleu|Mark Saul,Nathan Frankowski,depression|biography|drug,Drama|Music
283698,Hungry Hearts,Adam Driver|Alba Rohrwacher|Jake Weber|Natalie Gold|Victor Williams,Saverio Costanzo,,Drama
363889,The Funhouse Massacre,Robert Englund|Clint Howard|Courtney Gains,Andy Palmer,,Comedy|Horror
329020,Extraordinary Tales,Christopher Lee|Bela Lugosi|Julian Sands|Guillermo del Toro|Roger Corman,Raul Garcia,,Horror|Animation|Mystery
323272,War Room,Priscilla C. Shirer|T.C. Stallings|Karen Abercrombie|Beth Moore|Michael Jr.,Alex Kendrick,christian,Drama
343921,A Deadly Adoption,Will Ferrell|Kristen Wiig|Jessica Lowndes|Jake Weary|Alyvia Alyn Lind,Rachel Goldenberg,baby|adoption|violence|woman director|tv movie,Drama|Thriller
361671,Ellis,Robert De Niro,JR,art|ellis island,Drama
346494,Coconut Hero,Alex Ozerov|Bea Santos|Krista Bridges|Sebastian Schipper|Udo Kier,Florian Cossen,suicide attempt|high school|loneliness|death|first love,Comedy|Drama
321974,Janis: Little Girl Blue,Janis Joplin|Cat Power|D.A. Pennebaker|Dick Cavett|Peter Albin,Amy Berg,biography|woodstock|music band|rock concert|woman director,Documentary|Music
363757,Io che amo solo te,Riccardo Scamarcio|Laura Chiatti|Michele Placido|Maria Pia Calzone|Luciana Littizzetto,Marco Ponti,,Romance|Comedy
328820,Unknown Caller,David Chisum|Assaf Cohen|Louise Griffiths|Henri Lubatti|Victor McCay,Amariah Olson|Obin Olson,,Thriller
359255,The Inhabitants,Elise Couture|Michael Reed|India Pearl|Edmund Donovan|Erica Derrickson,Shawn Rasmussen|Michael Rasmussen,haunted house|bed and breakfast place|new england|young couple,Thriller|Horror
355178,Amy Schumer: Live at the Apollo,Amy Schumer,Chris Rock,sex|stand-up|stand up comedy,Comedy
310491,Glassland,Jack Reynor|Toni Collette|Will Poulter|Michael Smiley,Gerard Barrett,dysfunctional family|alcohol problems,Drama
319096,Whitney,Yaya DaCosta|Arlen Escarpeta|Yolanda Ross|Mark Rolston|Suzzanne Douglas,Angela Bassett,biography|rhythm and blues|crack cocaine|woman director|lifetime,Romance|Drama|Music
285024,Heaven Knows What,Arielle Holmes|Caleb Landry Jones|ElÃ©onore Hendricks|Yuri Pleskun|Buddy Duress,Ben Safdie|Joshua Safdie,,Drama
360341,Keith Richards: Under the Influence,Keith Richards|Tom Waits|Steve Jordan|Waddy Wachtel|Buddy Guy,Morgan Neville,keith richards|documentary|rock band|blues music|netflix,Music|Documentary
329556,Landmine Goes Click,Sterling Knight|Spencer Locke|Dean Geyer|Kote Tolordava|Giorgi Tsaava,Levan Bakhia,rape|landmine|nudity|tourist|girlfriend,Action|Crime|Drama|Thriller
241927,Hellions,Chloe Rose|Robert Patrick|Rossif Sutherland|Rachel Wilson|Luke Bilyk,Bruce McDonald,canada|halloween|farm|gore|decapitation,Horror
347751,13 Cameras,PJ McCabe|Sean Carrigan|Sarah Baldwin|Neville Archambault|Jim Cummings,Victor Zarcoff,,Drama|Horror
287692,Bastard,Tonya Kay|Rebekah Kennedy|Ellis Greer|Dan Creed|Will Tranfo,Patrick Robert Young|Powell Robinson,,Horror
321668,Strange Blood,Robert Brettenaugh|Alexandra Bard|James Adam Lim|Scott Harders|Anna Harr,Chad Michael Ward,bloodthirstiness|zombies|scientist|universal cure,Science Fiction|Horror
315024,Jurassic City,Ray Wise|Kevin Gage|Dana Melanie|Kayla Carlyle|Vernon Wells,Sean Cain,tyrannosaurus rex|dinosaur|raptor,Action|Science Fiction
323674,6 Years,Taissa Farmiga|Ben Rosenfield|Lindsay Burdge|Joshua Leonard|Jennifer Lafleur,Hannah Fidell,relationship problems|relationship|violence|woman director|young adult,Romance|Drama
345944,I Am Chris Farley,Chris Farley|David Spade|Pat Finn|Bo Derek|Dan Aykroyd,Brent Hodge|Derik Murray,,Documentary
300686,Chloe and Theo,Theo Ikummaq|Dakota Johnson|Ashley Springer|AndrÃ© De Shields|Mira Sorvino,Ezna Sands,,Drama
324253,All Things Must Pass,Dave Grohl|Elton John|Bruce Springsteen|Chris Cornell|Ahmir-Khalib Thompson,Colin Hanks,record industry,Documentary
395560,Capsule,Edmund Kingsley|David Wayman|Nigel Barber|Lisa Greenwood|Gil Kolirin,Andrew Martin,space|astronaut,Drama|History|Thriller|Science Fiction
312827,The Nightmare,Kate Angus|Forrest Borie|Christopher Bleuze-Carolan|Ana Malagon|Stephen Paynter,Rodney Ascher,,Horror|Documentary
308084,Tangerine,Kitana Kiki Rodriguez|Mya Taylor|Karren Karagulian|Mickey O'Hagen|James Ransone,Sean Baker,taxi|prostitute|transsexuality|sex|taxi driver,Comedy|Drama
268725,Nightlight,Shelby Young|Chloe Bridges|Carter Jenkins|Mitch Hewer|Taylor Ashley Murphy,Scott Beck,suicide|blindfold|forest|ghost story|pet dog,Thriller|Horror
308361,"Stockholm, Pennsylvania",Saoirse Ronan|Cynthia Nixon|Jason Isaacs|David Warshofsky|Rosalind Chao,Nikole Beckwith,stockholm syndrome|woman director|abduction|biological parents,Drama|Thriller
327029,Power/Rangers,Katee Sackhoff|James Van Der Beek|Russ Bain|Will Yun Lee|Gichi Gamba,Joseph Kahn,tokusatsu|dystopic future|fan film|power rangers|short,Action|Adventure|Science Fiction
249916,Appropriate Behavior,Desiree Akhavan|Rebecca Henderson|Halley Feiffer|Scott Adsit|Anh Duong,Desiree Akhavan,female nudity|lesbian kiss|lesbian couple|loneliness|new york city,Romance|Comedy|Drama
331161,See You In Valhalla,Sarah Hyland|Steve Howey|Odeya Rush|Jake McDorman|Beau Mirchoff,Jarret Tarnol,,Drama|Comedy
339065,The True Cost,Vandana Shiva|Stella McCartney,Andrew Morgan,factory worker|textile industry|documentary|economics|fashion,Documentary
244563,"Kumiko, the Treasure Hunter",Rinko Kikuchi|Nobuyuki Katsube|Shirley Venard|David Zellner|Nathan Zellner,David Zellner,japan|language barrier|treasure hunt|north dakota|character name in title,Drama
360605,Invisible Sister,Rowan Blanchard|Paris Berelc|Karan Brar|Francesca Capaldi|Starlette Miariaunii,Paul Hoen,,Fantasy|Adventure|Comedy
315855,The Forbidden Room,Roy Dupuis|Clara Furey|Louis Negin|Udo Kier|Gregory Hlady,Guy Maddin|Evan Johnson,,Romance|Comedy|Drama|Mystery
319152,Finders Keepers,Shannon Whisnant|John Wood,Bryan Carberry|J. Clay Tweel,,Documentary
369058,Merry Kissmas,Karissa Staples|Brant Daugherty|Brittany Underwood|Ion Overman|Doris Roberts,Michael Feifer,,Romance|TV Movie
347762,Most Likely to Die,Heather Morris|Ryan Doom|Perez Hilton|Chad Addison|Tatum Miranda,Anthony DiBlasi,,Horror
325113,A Girl Like Her,Jimmy Bennett|Lexi Ainsworth|Hunter King|Amy S. Weber|Stephanie Cotton,Amy S. Weber,teenage girl|woman director,Drama
336167,Private Number,Judd Nelson|Tom Sizemore|Hal Ozsan|Nicholle Tom,LazRael Lison,,Mystery|Horror|Thriller
320996,Iliza Shlesinger: Freezing Hot,Iliza Shlesinger,,stand-up|stand up comedy|aftercreditsstinger|duringcreditsstinger|netflix,Comedy
312797,The Barber,Scott Glenn|Stephen Tobolowsky|Kristen Hager|Chris Coy|Max Arciniega,Basel Owies,obsession|barber,Thriller
312804,James White,Christopher Abbott|Cynthia Nixon|Ron Livingston|Scott Mescudi|David Call,Josh Mond,,Drama
339751,Hitchcock/Truffaut,Martin Scorsese|Wes Anderson|David Fincher|Richard Linklater|Alfred Hitchcock,Kent Jones,,Documentary
333350,A Faster Horse,,David Gelb,mustang|car|corporation|henry ford family|car factory,Documentary
351043,Amnesiac,Kate Bosworth|Wes Bentley|Shashawnee Hall|Richard Riehle|Patrick Bauchau,Michael Polish,,Thriller|Mystery|Drama|Horror
224972,The Mask You Live In,,Jennifer Siebel Newsom,feminism|sexism|young boy|gender roles|misogyny,Documentary
295595,Soaked in Bleach,Kurt Cobain|Daniel Roebuck|Sarah Scott|August Emerson|Kurt Loder,Benjamin Statler,gunshot wound|private investigator|reneactment|possible suicide,Music|Drama|Documentary|Crime
371758,And Then There Were None,Maeve Dermody|Aidan Turner|Charles Dance|Douglas Booth|Sam Neill,Craig Viveiros,england|based on novel|island|murder|agatha christie,Mystery|Drama
317981,Bloodsucking Bastards,Fran Kranz|Pedro Pascal|Joey Kern|Joel Murray|Emma Fitzpatrick,Brian James O'Connell,vampire|office work,Comedy|Horror
309889,The Culling,Jeremy Sumpter|Elizabeth Di Prinzio|Brett Davern|Chris Coy|Linsey Godfrey,Rustam Branaman,,Horror|Thriller
333103,Comedy Central Roast of Justin Bieber,Kevin Hart|Justin Bieber|Will Ferrell|Chris D'Elia|Natasha Leggero,Joel Gallen,comedian|insult|stand-up|tv special|roast,Comedy
263105,Boy Meets Girl,Michael Welch|Michelle Hendley|Alexandra Turshen|Michael Galante|Joseph Ricci,Eric Schaeffer,transsexuality|romance|gay romance|relationship|transsexual,Drama|Romance|Comedy
319076,Listen to Me Marlon,Marlon Brando,Stevan Riley,biography,Documentary
309063,The Ouija Experiment 2: Theatre of Death,Justin Armstrong|Swisyzinna|Israel Luna|Nicole Holt|Israel Luna,Israel Luna,,Horror
278247,Walt Before Mickey,David Henrie|Thomas Ian Nicholas|Jon Heder|Jodie Sweetin,Khoa LÃª,animation,Drama
355131,Sense8: Creating the World,Tuppence Middleton|Bae Doona |Brian J. Smith|Aml Ameen|Jamie Clayton,,sexuality|superhuman|superpower|making of|social issues,Documentary|Science Fiction
332839,Big Sky,Bella Thorne|Kyra Sedgwick|Frank Grillo|Aaron Tveit|FranÃ§ois Arnaud,Jorge Michel Grau,road trip|survival|agoraphobia|attack|fear,Thriller|Drama
367215,The Fear of 13,Sammy Silverwatch,David Sington,prison|prisoner|death row|reenactment|legal system,Thriller|Documentary
261860,Dior and I,Marion Cotillard|Jennifer Lawrence|Sharon Stone|Anna Wintour|Isabelle Huppert,FrÃ©dÃ©ric Tcheng,,Documentary
362434,Ominous,Barry Watson|EsmÃ© Bianco|Gavin Lewis|Mark Lindsay Chapman|Eric Etebari,Peter Sullivan,cult|resurrection|possession|devil|demon,Horror
371759,Doctor Who: The Husbands of River Song,Peter Capaldi|Alex Kingston|Greg Davies|Matt Lucas|Phillip Rhys,Douglas Mackinnon,,Drama|Science Fiction|Comedy
316761,Call Me Lucky,Barry Crimmins|David Cross|Patton Oswalt|Tom Kenny|Margaret Cho,Bobcat Goldthwait,stand up comedy|childhood sexual abuse,Documentary
341077,Tiger House,Kaya Scodelario|Ed Skrein|Dougray Scott|Brandon Auret|Langley Kirkwood,Tom Daley,,Thriller|Drama|Action|Crime
321160,With This Ring,Regina Hall|Jill Scott|Eve|Brooklyn Sudano|Deion Sanders,,wedding,Comedy|Romance
330037,Brothers,Akshay Kumar|Sidharth Malhotra|Jackie Shroff|Jacqueline Fernandez|Kareena Kapoor,Karan Malhotra,,Family|Action|Drama
347944,Anguish,Ryan Simpkins|Annika Marks|Karina Logue|Amberley Gridley|Cliff Chamberlain,Sonny Mallhi,identity|possession|disorder,Horror
373977,Childhood's End,Mike Vogel|Osy Ikhile|Daisy Betts|Georgina Haig|Charles Dance,Nick Hurran,,Thriller|TV Movie|Science Fiction|Drama
279972,Digging Up the Marrow,Ray Wise|Adam Green|Kane Hodder|Mick Garris|Rileah Vanderbilt,Adam Green,monster|nightmare|biography|art,Thriller|Mystery|Horror|Fantasy
306952,Naomi and Ely's No Kiss List,Victoria Justice|Pierson Fode|Matthew Daddario|Ryan Ward|Danny Flaherty,Kristin Hanggi,cheating|male female relationship|lgbt|young love|woman director,Comedy|Drama|Romance
339060,The Cokeville Miracle,Nathan Stevens|Jasen Wade|Caitlin E.J. Meyer|Mason D. Davis|Joshua Cooper,T.C. Christensen,miracle|tragedy,Mystery|Drama|History|Family|Thriller
362439,They Found Hell,Chris Schellenger|Katy Reece|Austin Scott|Kabby Borders|Mirela Burke,Nick Lyon,teleportation|hell|portal|demon,Horror
355600,Junun,Shye Ben Tzur|Ehtisham Khan Ajmeri|Gufran Ali|Shazib Ali|Sabir Bamami,Paul Thomas Anderson,music,Music|Documentary
346170,The Chosen,Kian Lawley|Elizabeth Keener|Angelica Chitwood|Chris Gann|Stefanie Estes,Ben Jehoshua,,Horror|Thriller
308447,The Flintstones & WWE: Stone Age Smackdown,Jeff Bergman|Kevin Michael Richardson|Tress MacNeille|John O'Hurley|John Cena,Spike Brandt|Tony Cervone,cartoon,Animation|Comedy|Family
348035,Chris Tucker: Live,Chris Tucker,Phil Joanou,stand up comedy,Comedy
298032,VANish,Maiara Walsh|Tony Todd|Danny Trejo|Austin Abke|Bryan Bockbrader,Bryan Bockbrader,post traumatic stress  disorder|van|road trip|murder|kidnapping,Crime|Thriller|Action|Horror
371833,Harry Price: Ghost Hunter,Rafe Spall|Cara Theobold|Tom Ward|Sophie Stanton|Zoe Boyle,Alex Pillai,london|based on novel|medium|ghost hunting|ghost hunter,Drama|Horror
295886,Brotherly Love,Keke Palmer|Cory Hardrict|Eric D. Hill Jr.|Quincy Brown,Jamal Hill,,Drama
300654,Wildlike,Bruce Greenwood|Ella Purnell|Brian Geraghty|Ann Dowd|Nolan Gerard Funk,Frank Hall Green,,Thriller|Adventure|Drama
365717,The Audition,Leonardo DiCaprio|Brad Pitt|Robert De Niro|Martin Scorsese|Rodrigo Prieto,Martin Scorsese,casino,Comedy
321594,Louis C.K.: Live at The Comedy Store,Louis C.K.,Louis C.K.,stand-up|stand up comedy,Comedy
307931,The Wolfpack,Bhagavan Angulo|Govinda Angulo|Jagadisa Angulo|Narayana Angulo|Krsna Angulo,Crystal Moselle,brother brother relationship|father-son relationship|manhattan new york city|woman director|confinement,Documentary
340247,The Challenger,Kent Moran|Michael Clarke Duncan|S. Epatha Merkerson|Justin Hartley|Rob Morgan,Kent Moran,fight|boxer|bronx|better life,Action|Drama
326665,Aziz Ansari: Live at Madison Square Garden,Aziz Ansari,Aziz Ansari,stand up comedy,Comedy
332706,Bleeding Heart,Zosia Mamet|Jessica Biel|Joe Anderson|Edi Gathegi|Kate Burton,Diane Bell,pimp|yoga instructor|woman director|sex worker|deadbeat boyfriend,Drama
333377,Requiem for the American Dream,Noam Chomsky,Jared P. Scott|Peter D. Hutchison|Kelly Nyks,upper class|middle class|working class|economics|inequality,Documentary
275696,3 Nights in the Desert,Amber Tamblyn|Wes Bentley|Vincent Piazza,Gabriel Cowan,independent film,Drama
326247,The House on Pine Street,Emily Goss|Taylor Bottles|Cathy Barnett|Jim Korinke|Natalie Pellegrini,Aaron Keeling|Austin Keeling,wife husband relationship|haunted house|relocation|neighbor|mother daughter relationship,Drama|Horror
333287,Slow Learners,Adam Pally|Sarah Burns|Reid Scott|Catherine Reitman|Bobby Moynihan,Don Argott|Sheena M. Joyce,woman director,Romance|Comedy
